anio,id_ent,id_act,unidades_eco,produccion,personal,activos
2013,14,335311,5,1050.112,932,243.346
2013,14,335312,23,700.834,538,119.099
2013,14,335910,2,,,
2013,14,335920,6,,,
2013,14,335999,12,,,
2013,14,336110,1,,,
2013,14,336120,1,,,
2013,14,336210,62,2477.972,1667,253.903
2013,14,336310,4,,,
2013,14,336320,7,1162.039,2665,368.222
2013,14,336330,11,4813.616,2420,739.332
2013,14,336340,8,46.598,217,38.205
2013,14,336350,1,,,
2013,14,336360,10,79.188,184,64.583
2013,14,336370,25,476.131,947,243.488
2013,14,336390,12,987.196,760,564.272
2013,14,336410,1,,,
2013,14,336510,2,,,
2013,14,336610,1,,,
2013,14,336991,2,,,
2013,14,336999,7,5.633,34,3.507
2013,14,434221,406,2822.432,5051,1260.14
2013,14,434222,298,1326.674,2548,963.961
2013,14,434229,214,647.181,1686,308.822
2013,14,434311,685,442.3,2179,378.507
2013,14,435220,217,667.094,1958,409.783
2013,14,435419,420,1621.062,3898,536.273
2013,14,436112,99,809.18,1934,200.183
2013,14,468211,3030,2159.941,14624,1741.832
2013,14,468212,589,115.007,1552,235.717
2013,14,468213,435,570.543,2460,587.358
2013,14,811122,136,33.846,274,14.883
2013,14,811129,140,80.9,374,38.048
2013,14,811312,1160,1001.839,4453,646.654
2013,15,314110,20,79.68,152,12.101
2013,15,321920,115,567.819,1129,85.778
2013,15,322210,158,10921.349,10319,5227.729
2013,15,323119,2040,5590.53,10966,2454.934
2013,15,324191,15,6044.414,1361,1045.251
2013,15,325120,10,,,
2013,15,325130,11,2104.945,921,404.327
2013,15,325211,32,,,
2013,15,325510,76,16189.394,4896,1821.801
2013,15,325993,101,,,
2013,15,326110,166,11879.769,8916,5977.987
2013,15,326120,35,392.007,835,292.949
2013,15,326140,27,1777.143,1373,489.616
2013,15,326150,18,2642.628,1960,723.299
2013,15,326160,25,9949.388,4722,3492.345
2013,15,326192,24,4194.435,3800,2070.65
2013,15,326193,113,6207.934,8440,3518.587
2013,15,326194,50,1038.849,1470,887.616
2013,15,326198,37,320.795,1016,155.608
2013,15,326199,86,1064.472,1937,733.095
2013,15,326211,6,2091.829,938,442.536
2013,15,326220,27,4373.126,2250,667.017
2013,15,326290,60,4002.287,3220,488.529
2013,15,327111,690,104.451,1438,33.198
2013,15,327112,5,516.116,992,96.394
2013,15,327121,555,151.734,1483,45.614
2013,15,327122,1,,,
2013,15,327123,8,,,
2013,15,327910,4,2092.777,1907,1247.163
2013,15,327991,295,106.094,826,67.719
2013,15,327999,18,700.449,671,1339.041
2013,15,331111,1,,,
2013,15,331112,3,,,
2013,15,331210,17,1597.342,1388,806.032
2013,15,331220,19,134.734,339,59.216
2013,15,331310,21,5194.17,3942,3532.362
2013,15,331411,1,,,
2013,15,331419,3,,,
2013,15,331420,11,1724.551,633,2328.867
2013,15,331490,3,1.84,15,4.929
2013,15,331510,30,723.338,1203,222.433
2013,15,331520,28,597.385,1003,184.229
2013,15,332110,36,442.835,1088,200.211
2013,15,332211,36,3206.764,6531,2052.544
2013,15,332410,7,493.395,625,85.448
2013,15,332420,20,1278.489,841,268.278
2013,15,332430,27,5664.386,2429,2636.866
2013,15,332510,38,129.726,452,137.833
2013,15,332610,124,7028.674,3709,1828.045
2013,15,332710,944,2050.966,4531,890.764
2013,15,332720,49,593.532,1443,377.157
2013,15,332810,96,759.127,1676,205.637
2013,15,332910,13,2673.067,2605,1076.411
2013,15,332991,2,,,
2013,15,332999,94,,,
2013,15,333111,5,,,
2013,15,333112,2,,,
2013,15,333120,7,117.514,166,30.155
2013,15,333130,1,,,
2013,15,333242,5,,,
2013,15,333243,28,2205.402,1559,537.958
2013,15,333244,5,5.234,32,13.331
2013,15,333245,5,67.362,76,36.462
2013,15,333246,2,,,
2013,15,333249,20,754.358,842,229.298
2013,15,333319,22,268.338,509,111.005
2013,15,333411,19,413.35,762,47.899
2013,15,333412,7,221.832,186,22.952
2013,15,333510,15,639.902,394,79.844
2013,15,333610,2,,,
2013,15,333910,15,2470.476,1730,591.091
2013,15,333920,19,1974.559,1652,233.664
2013,15,333991,13,,,
2013,15,333992,3,,,
2013,15,333993,2,,,
2013,15,333999,20,1857.587,1073,230.454
2013,15,334110,1,,,
2013,15,334220,4,,,
2013,15,334290,2,,,
2013,15,334310,3,,,
2013,15,334410,18,532.032,943,75.27
2013,15,334511,1,,,
2013,15,334519,9,,,
2013,15,334610,3,1331.711,1320,447.917
2013,15,335311,7,1730.735,897,309.625
2013,15,335312,30,3185.338,4379,1543.087
2013,15,335920,10,4577.362,966,1456.323
2013,15,335999,7,362.521,461,148.959
2013,15,336110,3,87168.609,5297,27973.227
2013,15,336120,3,14720.237,3856,1835.883
2013,15,336210,88,5182.327,4617,2634.257
2013,15,336310,10,9056.662,6116,1875.246
2013,15,336320,11,3563.847,2419,1772.686
2013,15,336330,14,4757.214,4188,2196.403
2013,15,336340,15,3138.049,2452,1549.905
2013,15,336350,7,1084.105,893,188.069
2013,15,336360,23,9354.072,4310,1566.252
2013,15,336370,13,3082.269,2368,1369.1
2013,15,336390,30,14894.096,7902,3030.515
2013,15,336410,1,,,
2013,15,336510,6,343.678,276,188.042
2013,15,336610,1,,,
2013,15,336991,4,,,
2013,15,336999,1,,,
2013,15,434221,394,3520.717,6729,2471.33
2013,15,434222,284,2999.897,4607,1417.29
2013,15,434229,207,585.225,1272,331.073
2013,15,434311,1649,582.706,4646,342.032
2013,15,435220,162,1251.724,1558,449.553
2013,15,435419,378,2404.586,5230,860.097
2013,15,436112,55,319.122,578,89.56
2013,15,468211,4812,1961.816,13459,1456.176
2013,15,468212,643,97.018,1371,129.219
2013,15,468213,412,429.718,2543,428.036
2013,15,811122,231,30.819,379,9.176
2013,15,811129,283,163.051,863,46.658
2013,15,811312,1281,888.765,4712,439.948
2013,16,314110,1,,,
2013,16,321920,393,219.658,1644,115.197
2013,16,322210,17,,,
2013,16,323119,582,549.13,2107,321.089
2013,16,325211,4,381.138,180,88.88
2013,16,325510,11,,,
2013,16,325993,12,,,
2013,16,326110,34,4190.93,1719,2498.149
2013,16,326120,5,20.66,44,0.927
2013,16,326140,6,403.354,619,73.548
2013,16,326160,2,,,
2013,16,326192,3,114.791,178,42.313
2013,16,326193,22,148.672,261,109.906
2013,16,326194,4,11.005,33,3.962
2013,16,326198,5,53.731,131,39.38
2013,16,326199,9,64.473,93,35.127
2013,16,326211,1,,,
2013,16,326220,6,10.183,37,3.343
2013,16,326290,5,1.01,12,0.307
2013,16,327111,3027,196.16,6346,29.963
2013,16,327121,775,128.325,1843,67.671
2013,16,327122,19,,,
2013,16,327123,2,,,
2013,16,327991,144,33.754,332,22.01
2013,16,327999,6,208.895,193,27.643
2013,16,331111,3,,,
2013,16,331210,1,,,
2013,16,331220,2,,,
2013,16,331310,7,43.202,155,33.695
2013,16,331419,1,,,
2013,16,331420,1,,,
2013,16,331490,1,,,
2013,16,331510,1,,,
2013,16,331520,1,,,
2013,16,332110,3,9.37,39,4.04
2013,16,332211,21,1.233,29,0.413
2013,16,332410,1,,,
2013,16,332420,1,,,
2013,16,332430,4,7.958,37,1.967
2013,16,332510,6,1.029,10,0.802
2013,16,332610,20,834.484,359,611.584
2013,16,332710,229,138.01,770,129.269
2013,16,332810,4,5.31,8,1.661
2013,16,332999,22,67.163,239,15.661
2013,16,333111,11,,,
2013,16,333112,2,,,
2013,16,333243,4,4.769,12,1.139
2013,16,333249,3,32.327,53,15.81
2013,16,333319,8,6.851,22,3.042
2013,16,333412,4,,,
2013,16,333610,1,,,
2013,16,333910,1,,,
2013,16,333992,1,,,
2013,16,333993,1,,,
2013,16,333999,3,18.077,25,4.877
2013,16,334410,1,,,
2013,16,335311,1,,,
2013,16,335312,1,,,
2013,16,335910,1,,,
2013,16,336210,36,27.658,184,47.343
2013,16,336370,1,,,
2013,16,336390,5,,,
2013,16,336610,1,,,
2013,16,434221,145,344.971,1264,190.394
2013,16,434222,58,84.01,284,49.754
2013,16,434229,43,37.627,145,17.775
2013,16,434311,218,67.309,725,85.168
2013,16,435220,32,23.183,115,9.18
2013,16,435419,106,78.14,387,35.669
2013,16,436112,20,67.182,137,22.057
2013,16,468211,1414,491.03,3851,404.357
2013,16,468212,213,28.419,462,38.313
2013,16,468213,250,240.828,1341,219.549
2013,16,811122,83,11.74,128,7.373
2013,16,811129,94,23.205,189,9.327
2013,16,811312,537,1042.575,1749,276.074
2013,17,314110,2,,,
2013,17,321920,10,58.011,60,5.763
2013,17,322210,4,,,
2013,17,323119,264,163.843,857,85.84
2013,17,325130,1,,,
2013,17,325510,1,,,
2013,17,325993,1,,,
2013,17,326110,7,605.778,252,192.153
2013,17,326120,2,,,
2013,17,326192,2,,,
2013,17,326193,8,32.257,114,14.173
2013,17,326194,4,454.784,329,938.356
2013,17,326198,5,2.443,14,0.479
2013,17,326199,5,95.894,295,34.24
2013,17,326211,1,,,
2013,17,326220,1,,,
2013,17,326290,8,624.17,784,239.065
2013,17,327111,278,77.352,1013,78.522
2013,17,327112,3,2.754,20,1.598
2013,17,327121,29,6.92,92,1.053
2013,17,327122,3,,,
2013,17,327123,1,,,
2013,17,327991,38,14.651,107,3.55
2013,17,331310,3,,,
2013,17,331520,1,,,
2013,17,332110,2,,,
2013,17,332211,7,0.88,15,0.511
2013,17,332420,2,,,
2013,17,332430,1,,,
2013,17,332510,1,,,
2013,17,332610,6,77.864,71,19.22
2013,17,332710,96,,,
2013,17,332720,2,,,
2013,17,332810,7,23.111,67,17.484
2013,17,332910,1,,,
2013,17,332999,13,,,
2013,17,333111,1,,,
2013,17,333242,1,,,
2013,17,333243,1,,,
2013,17,333244,1,,,
2013,17,333245,1,,,
2013,17,333249,1,,,
2013,17,333319,2,,,
2013,17,333411,1,,,
2013,17,333412,1,,,
2013,17,333510,2,,,
2013,17,333910,1,,,
2013,17,333920,1,,,
2013,17,333999,1,,,
2013,17,334220,1,,,
2013,17,334410,2,,,
2013,17,334610,1,,,
2013,17,335312,3,,,
2013,17,336110,1,,,
2013,17,336210,6,,,
2013,17,336320,3,7988.266,1945,836.947
2013,17,336340,1,,,
2013,17,336360,2,,,
2013,17,336370,2,,,
2013,17,336390,1,,,
2013,17,434221,35,87.634,311,30.944
2013,17,434222,34,106.711,178,40.505
2013,17,434229,21,14.506,59,4.708
2013,17,434311,126,45.931,445,37.553
2013,17,435220,14,11.167,90,14.224
2013,17,435419,56,106.496,278,44.547
2013,17,436112,5,,,
2013,17,468211,591,228.574,1507,154.227
2013,17,468212,60,7.531,105,3.7
2013,17,468213,73,101.626,461,39.662
2013,17,811122,21,2.436,31,0.558
2013,17,811129,33,3.986,54,2.491
2013,17,811312,163,71.242,474,45.276
2013,18,314110,1,,,
2013,18,321920,10,3.357,43,0.922
2013,18,323119,158,111.398,465,61.286
2013,18,325510,1,,,
2013,18,326160,1,,,
2013,18,326192,1,,,
2013,18,326193,2,,,
2013,18,326220,3,,,
2013,18,326290,1,,,
2013,18,327111,20,1.49,49,2.426
2013,18,327121,90,19.046,260,22.586
2013,18,327122,7,0.68,12,1.914
2013,18,327991,38,10.224,111,3.302
2013,18,332211,1,,,
2013,18,332610,1,,,
2013,18,332710,39,15.556,108,17.565
2013,18,332999,5,0.289,7,0.7
2013,18,333111,2,,,
2013,18,333243,1,,,
2013,18,333999,1,,,
2013,18,336210,5,3.198,18,3.805
2013,18,336320,1,,,
2013,18,336610,2,,,
2013,18,434221,25,71.675,186,142.517
2013,18,434222,10,,,
2013,18,434229,6,9.461,21,1.633
2013,18,434311,58,8.442,162,18.945
2013,18,435220,3,1.196,9,0.055
2013,18,435419,21,14.144,78,8.383
2013,18,436112,3,,,
2013,18,468211,355,150.132,1138,152.268
2013,18,468212,62,7.672,137,24.662
2013,18,468213,51,39.364,303,54.494
2013,18,811122,23,3.038,36,1.782
2013,18,811129,6,1.018,10,0.093
2013,18,811312,111,,,
2013,19,314110,2,,,
2013,19,321920,92,1114.592,1855,200.057
2013,19,322210,141,8536.102,7576,5890.177
2013,19,323119,1003,2877.905,7365,1592.129
2013,19,324191,27,2369.155,1120,485.147
2013,19,325120,6,,,
2013,19,325130,8,1299.956,654,3075.635
2013,19,325211,12,,,
2013,19,325212,1,,,
2013,19,325510,70,7974.706,3541,1634.607
2013,19,325993,22,122.145,911,53.302
2013,19,326110,73,5683.63,3582,2364.949
2013,19,326120,23,1012.369,726,348.844
2013,19,326140,17,1212.429,1388,154.078
2013,19,326150,13,365.998,477,287.952
2013,19,326160,18,2262.835,2360,1001.507
2013,19,326192,17,3055.823,4767,787.857
2013,19,326193,60,2108.878,2990,825.572
2013,19,326194,56,3340.607,7365,1496.685
2013,19,326198,12,144.607,630,18.916
2013,19,326199,42,884.094,2796,285.947
2013,19,326211,3,783.176,351,154.975
2013,19,326220,17,533.069,1322,140.769
2013,19,326290,47,405.439,1158,83.494
2013,19,327111,26,279.546,1228,32.889
2013,19,327112,13,2571.006,6309,663.405
2013,19,327121,9,,,
2013,19,327122,8,,,
2013,19,327123,9,2016.015,1295,479.765
2013,19,327910,4,5.747,29,5.355
2013,19,327991,95,230.59,1322,61.129
2013,19,327999,11,780.414,525,172.712
2013,19,331111,2,,,
2013,19,331112,1,,,
2013,19,331210,22,16071.613,3570,3694.893
2013,19,331220,36,54928.301,6719,20511.282
2013,19,331310,17,7266.361,3108,1442.328
2013,19,331412,1,,,
2013,19,331419,5,,,
2013,19,331420,5,,,
2013,19,331490,2,,,
2013,19,331510,24,5866.653,3738,5780.209
2013,19,331520,15,157.602,823,34.687
2013,19,332110,33,4934.562,2662,537.006
2013,19,332211,8,19.48,56,10.259
2013,19,332410,9,1903.5,1693,985.412
2013,19,332420,32,2734.736,2516,875.729
2013,19,332430,12,120.123,227,36.644
2013,19,332510,17,1471.739,1676,626.357
2013,19,332610,70,2562.159,1784,1277.612
2013,19,332710,1049,7469.444,12835,3312.946
2013,19,332720,32,1348.017,956,234.812
2013,19,332810,84,9656.28,6116,6292.816
2013,19,332910,15,1262.141,2395,212.352
2013,19,332991,1,,,
2013,19,332999,120,,,
2013,19,333111,12,2268.732,1695,541.457
2013,19,333120,5,5480.341,3742,1246.54
2013,19,333130,8,247.532,433,46.962
2013,19,333242,1,,,
2013,19,333243,15,676.88,943,145.398
2013,19,333244,1,,,
2013,19,333245,3,13.496,41,7.826
2013,19,333246,1,,,
2013,19,333249,18,913.49,780,372.525
2013,19,333319,38,934.761,312,54.188
2013,19,333411,46,16767.85,7060,3585.714
2013,19,333412,16,7585.19,4228,1156.627
2013,19,333510,21,197.545,564,151.337
2013,19,333610,3,429.618,382,1331.063
2013,19,333910,29,2139.722,1517,656.75
2013,19,333920,31,824.949,1286,143.898
2013,19,333991,7,1156.157,621,370.66
2013,19,333992,1,,,
2013,19,333993,6,,,
2013,19,333999,20,765.963,889,167.653
2013,19,334110,5,392.103,1172,100.275
2013,19,334210,3,710.148,1315,13.069
2013,19,334220,5,621.52,2258,16.137
2013,19,334290,6,1043.008,708,78.098
2013,19,334310,3,23.013,97,5.132
2013,19,334410,37,4321.039,6813,772.504
2013,19,334511,4,11.671,27,3.051
2013,19,334519,10,1827.678,865,369.779
2013,19,334610,3,11.474,24,1.065
2013,19,335311,10,2449.354,5314,1293.052
2013,19,335312,40,8351.787,8793,1063.562
2013,19,335910,9,4735.147,2759,1574.684
2013,19,335920,15,19544.204,3013,3276.273
2013,19,335999,9,68.634,163,35.642
2013,19,336120,6,68612.66,5223,2289.545
2013,19,336210,66,4561.464,3128,432.244
2013,19,336310,12,22967.298,6837,14120.209
2013,19,336320,23,12142.728,16474,3496.325
2013,19,336330,8,139.984,982,18.115
2013,19,336340,8,1641.189,1518,271.589
2013,19,336350,8,9390.112,2732,1989.336
2013,19,336360,2,,,
2013,19,336370,7,,,
2013,19,336390,42,24542.057,19874,6420.329
2013,19,336410,5,,,
2013,19,336510,8,1802.826,824,505.726
2013,19,336610,2,,,
2013,19,336991,1,,,
2013,19,336999,2,,,
2013,19,434221,403,5122.666,10028,2194.056
2013,19,434222,227,1647.761,2801,1364.116
2013,19,434229,168,895.033,1783,285.396
2013,19,434311,612,1925.361,3243,638.969
2013,19,435220,209,1385.72,2988,599.539
2013,19,435419,390,3542.243,6730,1223.866
2013,19,436112,100,714.897,1245,236.233
2013,19,468211,1474,1878.158,9442,1038.286
2013,19,468212,414,104.865,1123,149.069
2013,19,468213,204,331.868,1597,162.236
2013,19,811122,43,10.869,84,4.897
2013,19,811129,86,60.986,255,21.179
2013,19,811312,853,2531.585,6223,779.412
2013,20,314110,832,27.719,1491,5.105
2013,20,321920,32,7.739,93,3.941
2013,20,322210,1,,,
2013,20,323119,388,114.914,974,118.971
2013,20,325120,1,,,
2013,20,325510,1,,,
2013,20,325993,1,,,
2013,20,326110,13,226.655,298,39.924
2013,20,326120,1,,,
2013,20,326140,1,,,
2013,20,326192,1,,,
2013,20,326193,3,3.24,33,5.38
2013,20,326198,1,,,
2013,20,326199,2,,,
2013,20,326220,4,3.022,19,4.54
2013,20,326290,3,,,
2013,20,327111,817,,,
2013,20,327112,1,,,
2013,20,327121,301,,,
2013,20,327122,2,,,
2013,20,327991,122,18.023,244,18.375
2013,20,331220,2,,,
2013,20,331510,1,,,
2013,20,332211,24,1.248,40,1.414
2013,20,332420,3,,,
2013,20,332430,1,,,
2013,20,332610,7,1.338,15,0.507
2013,20,332710,82,,,
2013,20,332720,1,,,
2013,20,332810,1,,,
2013,20,332999,2,,,
2013,20,333111,1,,,
2013,20,333243,4,,,
2013,20,333244,1,,,
2013,20,333319,1,,,
2013,20,333510,1,,,
2013,20,333920,1,,,
2013,20,335999,1,,,
2013,20,336210,25,,,
2013,20,336999,1,,,
2013,20,434221,59,498.606,467,205.145
2013,20,434222,28,60.782,95,89.046
2013,20,434229,13,21.933,73,29.445
2013,20,434311,142,35.237,356,29.121
2013,20,435220,20,13.001,58,4.853
2013,20,435419,41,15.136,153,6.84
2013,20,436112,18,,,
2013,20,468211,954,317.964,2509,784.688
2013,20,468212,70,11.419,144,12.407
2013,20,468213,140,150.318,1071,112.882
2013,20,811122,55,5.976,88,3.06
2013,20,811129,14,1.166,26,0.519
2013,20,811312,285,116.661,1057,97.511
2013,21,314110,1,,,
2013,21,321920,57,176.705,463,46.81
2013,21,322210,27,434.263,868,151.873
2013,21,323119,894,535.037,3260,417.762
2013,21,324191,3,,,
2013,21,325120,1,,,
2013,21,325211,2,,,
2013,21,325510,15,,,
2013,21,325993,10,,,
2013,21,326110,34,408.084,906,421.697
2013,21,326120,4,1.407,28,0.959
2013,21,326140,5,472.106,989,169.996
2013,21,326150,2,,,
2013,21,326160,2,,,
2013,21,326192,28,7198.429,7509,2966.185
2013,21,326193,27,232.213,714,120.31
2013,21,326194,16,658.812,932,374.101
2013,21,326198,8,11.043,46,16.109
2013,21,326199,16,69.67,209,14.245
2013,21,326220,5,,,
2013,21,326290,17,84.488,555,27.327
2013,21,327111,1766,113.512,4041,28.974
2013,21,327121,2078,294.199,5973,159.309
2013,21,327122,3,245.256,189,629.742
2013,21,327123,3,9.016,21,7.335
2013,21,327910,2,,,
2013,21,327991,940,360.1,2196,165.146
2013,21,327999,3,,,
2013,21,331111,1,,,
2013,21,331112,1,,,
2013,21,331210,3,4.976,37,8.7
2013,21,331220,8,1897.818,308,290.61
2013,21,331310,2,,,
2013,21,331419,1,,,
2013,21,331510,11,,,
2013,21,331520,2,,,
2013,21,332110,27,9.63,76,13.604
2013,21,332211,15,236.108,325,244.098
2013,21,332410,1,,,
2013,21,332420,9,24.581,93,9.895
2013,21,332430,4,,,
2013,21,332510,9,2278.743,1912,473.671
2013,21,332610,44,2295.51,954,791.77
2013,21,332710,431,541.513,2052,443.908
2013,21,332720,6,20.541,38,3.211
2013,21,332810,25,70.568,285,47.975
2013,21,332910,6,628.832,249,71.793
2013,21,332991,2,,,
2013,21,332999,64,,,
2013,21,333111,17,,,
2013,21,333112,1,,,
2013,21,333120,7,1145.207,382,643.973
2013,21,333242,1,,,
2013,21,333243,8,119.409,158,49.601
2013,21,333244,2,,,
2013,21,333246,6,15.528,22,2.9
2013,21,333249,10,358.45,304,74.554
2013,21,333319,7,10.971,44,6.239
2013,21,333411,13,981.785,994,328.681
2013,21,333510,8,302.555,359,57.321
2013,21,333910,5,52.694,38,6.955
2013,21,333920,3,3.558,14,2.418
2013,21,333992,1,,,
2013,21,333993,2,,,
2013,21,333999,5,13.478,45,5.493
2013,21,334290,1,,,
2013,21,334310,1,,,
2013,21,334410,2,,,
2013,21,334511,5,,,
2013,21,334519,2,,,
2013,21,335311,2,,,
2013,21,335312,6,,,
2013,21,335920,3,0.031,3,0.04
2013,21,335999,4,,,
2013,21,336110,3,,,
2013,21,336120,1,,,
2013,21,336210,122,1017.113,901,179.899
2013,21,336310,6,7896.515,4459,8016.375
2013,21,336320,11,15159.808,2015,776.663
2013,21,336330,2,,,
2013,21,336340,1,,,
2013,21,336350,3,4570.056,1288,1128.106
2013,21,336360,14,7170.326,4073,782.597
2013,21,336370,12,12524.029,7219,2948.96
2013,21,336390,16,10540.169,3594,2775.722
2013,21,336410,2,,,
2013,21,434221,178,760.07,1410,270.811
2013,21,434222,111,313.806,696,249.495
2013,21,434229,72,104.748,409,46.384
2013,21,434311,464,447.478,1469,201.813
2013,21,435220,116,240.877,796,71.349
2013,21,435419,175,493.055,1146,173.138
2013,21,436112,36,109.376,418,107.282
2013,21,468211,1769,890.413,5427,555.069
2013,21,468212,273,32.641,553,35.728
2013,21,468213,222,318.612,1519,218.736
2013,21,811122,130,11.352,200,3.857
2013,21,811129,92,23.252,153,14.895
2013,21,811312,651,591.224,2733,317.02
2013,22,314110,3,0.1,5,0.191
2013,22,321920,35,330.715,459,97.543
2013,22,322210,43,7662.589,1902,1288.88
2013,22,323119,417,3264.516,4155,1626.463
2013,22,324191,8,,,
2013,22,325120,2,,,
2013,22,325130,1,,,
2013,22,325211,5,,,
2013,22,325212,2,,,
2013,22,325510,10,3296.705,755,729.247
2013,22,325993,7,,,
2013,22,326110,12,745.017,1135,230.711
2013,22,326120,10,726.212,558,320.252
2013,22,326140,11,514.501,235,152.168
2013,22,326150,3,6.81,55,2.138
2013,22,326160,5,287.699,379,459.042
2013,22,326192,18,2264.936,2842,546.087
2013,22,326193,19,1518.943,2150,745.839
2013,22,326194,40,3148.33,4233,923.315
2013,22,326198,13,329.806,420,42.202
2013,22,326199,14,283.336,506,86.931
2013,22,326211,3,,,
2013,22,326220,5,304.953,314,26.963
2013,22,326290,10,1079.329,917,498.034
2013,22,327111,32,8.508,104,6.597
2013,22,327121,130,26.091,477,5.579
2013,22,327122,2,,,
2013,22,327123,1,,,
2013,22,327910,1,,,
2013,22,327991,55,,,
2013,22,331210,4,343.788,223,33.212
2013,22,331220,3,2.918,10,0.9
2013,22,331310,1,,,
2013,22,331420,2,,,
2013,22,331490,1,,,
2013,22,331510,3,,,
2013,22,331520,2,,,
2013,22,332110,15,2097.164,1492,434.778
2013,22,332211,12,838.441,613,338.521
2013,22,332410,1,,,
